Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price
New,Lenovo,V15,Intel Core i3,8,512,SSD,Integrated,15.6,0,6913500.0
New,MSI,Prestige,Intel Evo Core i5,16,512,SSD,Integrated,14.0,0,22093665.0
Refurbished,HP,EliteBook,Intel Core i5,16,512,SSD,Integrated,14.0,0,5161695.0
New,HP,Victus,Intel Core i7,16,1000,SSD,RTX 3050,16.1,0,21433665.0
New,HP,Pavilion,AMD Ryzen 7,16,512,SSD,Integrated,14.0,0,14833665.0
New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 4050,16.0,0,28858500.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4090,18.0,0,61033665.0
New,Asus,ZenBook,Intel Evo Core i5,16,512,SSD,Integrated,14.0,0,19783500.0
New,Asus,VivoBook,Intel Core i7,16,512,SSD,Integrated,17.3,0,16483500.0
New,Apple,MacBook Air,Apple M1,16,256,SSD,Integrated,13.3,0,22258500.0
New,PcCom,Revolt,Intel Core i7,32,500,SSD,RTX 3060,15.6,0,25558500.0
New,HP,Omen,AMD Ryzen 7,16,1000,SSD,RTX 3060,16.1,0,28033665.0
New,Asus,TUF,Intel Core i7,16,512,SSD,RTX 3060,15.6,0,28033500.0
New,Asus,Chromebook,Intel Celeron,8,64,eMMC,Integrated,15.6,0,6303000.0
New,Alurin,Go,Intel Pentium,8,128,SSD,Integrated,14.1,0,5113515.0
New,HP,255,AMD Ryzen 3,8,256,SSD,Integrated,15.6,0,6253500.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,Integrated,14.0,1,34798500.0
New,MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,16.0,0,31168500.0
New,Dell,Latitude,Intel Core i5,8,256,SSD,Integrated,15.6,0,13018500.0
New,HP,Envy,Intel Evo Core i7,16,1000,SSD,Integrated,13.3,1,23083500.0
New,Asus,TUF,Intel Core i7,32,1000,SSD,RTX 4060,17.3,0,32983500.0
New,Asus,VivoBook,Intel Core i3,8,256,SSD,Integrated,15.6,0,6583500.0
New,Apple,MacBook Air,Apple M2,16,256,SSD,Integrated,13.6,0,27043665.0
New,HP,250,Intel Core i5,16,512,SSD,Integrated,15.6,0,11038665.0
New,Lenovo,IdeaPad,AMD Ryzen 3,8,256,SSD,Integrated,15.6,0,8439585.0
New,Medion,Deputy,Intel Core i7,16,1000,SSD,RTX 4060,15.6,0,25228500.0
New,MSI,Summit,Intel Core i7,32,1000,SSD,RTX 4050,16.0,1,39253665.0
New,Dell,Vostro,Intel Core i5,16,512,SSD,Integrated,15.6,0,14338500.0
New,Asus,M515UA,AMD Ryzen 7,16,512,SSD,Integrated,15.6,0,11533500.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,18.0,0,43873500.0
New,Asus,VivoBook,AMD Ryzen 5,16,512,SSD,Integrated,16.0,0,9553665.0
New,Apple,MacBook Air,Apple M2,8,256,SSD,Integrated,15.3,0,26383500.0
New,MSI,Thin,Intel Core i5,16,512,SSD,RTX 4050,15.6,0,19783500.0
New,Gigabyte,G5,Intel Core i5,16,512,SSD,RTX 4060,15.6,0,19618665.0
New,Asus,ZenBook,AMD Ryzen 5,8,512,SSD,Integrated,14.0,0,13355925.0
New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3050,16.0,0,26383500.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,Integrated,14.0,0,10477500.0
New,HP,Victus,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,0,18958500.0
New,Apple,MacBook Air,Apple M2,8,512,SSD,Integrated,13.6,0,30838500.0
New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,17.3,0,49483500.0
New,Apple,MacBook Pro,Apple M2,8,512,SSD,Integrated,13.3,0,30508500.0
New,Apple,MacBook Pro,Apple M2,16,256,SSD,Integrated,13.3,0,28528665.0
New,Apple,MacBook Air,Apple M2,8,256,SSD,Integrated,13.6,0,25063500.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,Integrated,14.0,0,26053500.0
New,MSI,Stealth,Intel Core i9,32,2000,SSD,RTX 4070,16.0,0,48083970.0
New,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 4050,16.0,0,32983500.0
New,MSI,Thin,Intel Core i5,16,512,SSD,RTX 3050,15.6,0,17308500.0
New,Asus,TUF,Intel Core i7,16,1000,SSD,RTX 4050,15.6,0,33808500.0
New,HP,Chromebook,Intel Celeron,8,128,eMMC,Integrated,15.6,0,7078665.0
New,LG,Ultra,Intel Evo Core i7,32,1000,SSD,RTX 3050,17.0,0,36283500.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4080,16.0,0,59383500.0
New,Lenovo,V15,AMD Ryzen 7,16,512,SSD,Integrated,15.6,0,12193665.0
New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 4050,16.0,0,28033500.0
New,MSI,Summit,Intel Evo Core i7,16,1000,SSD,Integrated,16.0,1,30178500.0
New,HP,15S,Intel Core i7,16,512,SSD,Integrated,15.6,0,12523665.0
New,Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3080,17.3,0,49483500.0
New,MSI,Prestige,Intel Core i7,32,1000,SSD,Integrated,14.0,0,26218665.0
New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4060,14.0,0,41233500.0
New,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3050,15.6,0,19783500.0
New,Apple,MacBook Pro,Apple M2 Pro,16,512,SSD,Integrated,14.2,0,37438500.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4080,18.0,0,56083500.0
New,Asus,VivoBook,Intel Core i5,8,512,SSD,Integrated,15.6,0,8398500.0
New,Apple,MacBook Air,Apple M1,16,512,SSD,Integrated,13.3,0,25888665.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,Integrated,14.0,0,28363500.0
New,Asus,M515UA,AMD Ryzen 5,16,256,SSD,Integrated,15.6,0,10319265.0
New,Apple,MacBook Pro,Apple M2,16,512,SSD,Integrated,13.3,0,31333665.0
New,Asus,VivoBook,Intel Core i3,8,256,SSD,Integrated,15.6,0,6534000.0
New,Medion,Akoya,Intel Core i5,8,512,SSD,Integrated,15.6,0,11038665.0
New,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RX 7600S,16.0,0,24733500.0
New,Apple,MacBook Air,Apple M2,8,512,SSD,Integrated,15.3,0,30178500.0
New,Acer,Aspire,Intel Core i7,8,512,SSD,Integrated,15.6,0,12028500.0
New,HP,Pavilion,Intel Core i5,8,512,SSD,Integrated,14.0,1,18958500.0
New,HP,ProBook,AMD Ryzen 5,16,512,SSD,Integrated,15.6,0,13183500.0
New,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 4070,16.0,0,51133500.0
New,Acer,Predator,Intel Core i7,16,512,SSD,RTX 3060,15.6,0,29353500.0
New,HP,250,Intel Core i7,16,512,SSD,Integrated,15.6,0,13513500.0
New,HP,Envy,Intel Evo Core i7,16,1000,SSD,A 370M,16.0,0,29683500.0
New,Asus,TUF,AMD Ryzen 9,16,1000,SSD,RX 7600S,16.0,0,28033500.0
New,Asus,TUF,Intel Core i5,16,512,SSD,GTX 1650,15.6,0,16483500.0
New,HP,250,Intel Celeron,8,256,SSD,Integrated,15.6,0,6323790.0
New,HP,Chromebook,Intel Celeron,4,64,eMMC,Integrated,14.0,1,6583500.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16.0,0,44533500.0
New,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4070,17.0,0,46183500.0
Refurbished,MSI,Modern,Intel Core i7,16,512,SSD,Integrated,14.0,0,18133500.0
New,Acer,Aspire,Intel Celeron,8,256,SSD,Integrated,15.6,0,5065335.0
New,PcCom,Revolt,Intel Core i7,32,1000,SSD,RTX 3060,15.6,0,27208500.0
New,Microsoft,Surface Laptop,Intel Core i5,8,256,SSD,Integrated,12.4,1,14338500.0
New,Asus,TUF,Intel Core i9,32,1000,SSD,RTX 4060,17.3,0,34633500.0
New,Asus,VivoBook,AMD Ryzen 7,16,1000,SSD,Integrated,15.6,0,18959160.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16.0,0,42883500.0
New,Asus,TUF,Intel Core i9,32,1000,SSD,RTX 4050,17.3,0,31168500.0
New,Asus,TUF,Intel Core i7,16,1000,SSD,RTX 4050,17.3,0,26713500.0
New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 4070,17.0,1,51628500.0
New,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,17.3,0,57749835.0
New,Acer,Extensa,Intel Core i3,8,256,SSD,Integrated,15.6,0,6501000.0
New,MSI,Summit,Intel Core i7,32,1000,SSD,RTX 4060,16.0,1,41233500.0
New,Asus,VivoBook,Intel Core i5,8,512,SSD,Integrated,16.0,0,9074835.0
New,Medion,Deputy,Intel Core i5,8,512,SSD,GTX 1660,15.6,0,16483500.0
New,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,0,28033665.0
New,Asus,Chromebook,Intel Celeron,8,32,eMMC,Integrated,14.0,0,5758500.0
New,Alurin,Flex Advance,Intel Core i5,8,500,SSD,Integrated,15.6,0,8250000.0
New,Microsoft,Surface Laptop,Intel Evo Core i5,8,256,SSD,Integrated,13.5,1,19453500.0
New,LG,Gram,Intel Evo Core i7,32,1000,SSD,Integrated,16.0,0,30013665.0
New,MSI,Prestige,Intel Evo Core i7,16,1000,SSD,Integrated,13.3,0,24733665.0
New,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 4060,16.0,0,36943665.0
New,Asus,14w,Intel Core i9,32,2000,SSD,RTX 4090,16.0,0,81658665.0
New,Acer,Predator,Intel Core i7,16,512,SSD,RTX 3050,16.0,0,26218665.0
New,HP,Omen,Intel Core i7,32,1000,SSD,RTX 3070,16.1,0,32983500.0
New,Asus,ExpertBook,Intel Core i7,16,512,SSD,Integrated,14.0,0,19618500.0
New,MSI,Titan,Intel Core i9,64,2000,SSD,RTX 4080,17.3,0,80833500.0
New,HP,250,Intel Core i5,8,512,SSD,Integrated,15.6,0,9223665.0
New,HP,250,Intel Core i3,8,256,SSD,Integrated,15.6,0,6896835.0
New,LG,Gram,Intel Core i7,16,512,SSD,RTX 2050,17.0,0,23248665.0
New,Asus,ROG,Intel Core i9,32,2000,SSD,RTX 4090,16.0,0,70933500.0
New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,0,14503500.0
New,Apple,MacBook Pro,Apple M1,32,1000,SSD,Integrated,16.2,0,63508500.0
New,Acer,Predator,Intel Core i7,16,512,SSD,RTX 3060,14.0,0,28693500.0
New,Asus,VivoBook,Intel Core i5,16,1000,SSD,Integrated,15.6,0,10972500.0
New,Asus,TUF,Intel Core i7,32,1000,SSD,RTX 4050,15.6,0,28033665.0
New,Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3060,17.3,0,26878500.0
New,Primux,Ioxbook,Intel Core i3,8,256,SSD,Integrated,15.6,0,4676430.0
New,Lenovo,Legion,AMD Ryzen 5,8,512,SSD,RTX 3060,15.6,0,20666250.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 3080,15.6,0,57733500.0
New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,Integrated,14.0,1,13678665.0
New,Samsung,Galaxy Book,Intel Core i7,16,512,SSD,Integrated,15.6,0,19288665.0
New,Asus,VivoBook,Intel Core i7,16,512,SSD,Integrated,16.0,0,12688500.0
New,Lenovo,V15,AMD Ryzen 3,8,512,SSD,Integrated,15.6,0,6583500.0
New,Lenovo,IdeaPad,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,0,20938500.0
Refurbished,Acer,Nitro,Intel Core i5,16,1000,SSD,RTX 3060,15.6,0,14538645.0
New,LG,Gram,Intel Evo Core i7,16,512,SSD,Integrated,15.0,0,25558500.0
New,HP,Victus,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,0,26878500.0
New,Samsung,Galaxy Book,Intel Core i5,8,512,SSD,Integrated,15.6,0,15262170.0
New,LG,Gram,Intel Evo Core i7,32,512,SSD,Integrated,17.0,0,38941320.0
New,HP,Pavilion,Intel Core i7,16,1000,SSD,Integrated,14.0,0,23248665.0
New,Dell,Vostro,AMD Ryzen 5,8,256,SSD,Integrated,16.0,0,13678500.0
New,HP,Pavilion,Intel Core i7,16,1000,SSD,Integrated,14.0,0,26878500.0
New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4080,17.3,0,59383500.0
New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4080,17.3,0,49483665.0
New,Asus,VivoBook,Intel Core i3,8,256,SSD,Integrated,14.0,0,9058500.0
New,Asus,VivoBook,Intel Core i7,32,512,SSD,RTX 3050,16.0,0,34468500.0
New,Apple,MacBook Air,Apple M2,8,512,SSD,Integrated,13.6,0,30838500.0
New,Dell,Vostro,Intel Core i5,8,512,SSD,Integrated,15.6,0,12186075.0
New,MSI,Katana,Intel Core i5,16,512,SSD,RTX 3060,15.6,0,22258500.0
New,Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3070,15.6,0,39418500.0
New,Asus,VivoBook,Intel Core i5,16,512,SSD,Integrated,17.3,0,14668500.0
New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4090,17.3,0,63009705.0
New,Apple,MacBook Air,Apple M2,8,512,SSD,Integrated,15.3,0,30178500.0
New,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,15.6,0,32158665.0
New,Primux,Ioxbook,AMD Ryzen 5,8,512,SSD,Integrated,15.6,0,5590365.0
New,Asus,VivoBook,Intel Pentium,8,128,SSD,Integrated,13.3,1,12806310.0
New,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,Integrated,14.0,1,16153500.0
New,Apple,MacBook Air,Apple M2,16,512,SSD,Integrated,13.6,0,32488665.0
New,Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,17.3,0,25393500.0
New,Asus,Chromebook,Intel Celeron,4,32,eMMC,Integrated,14.0,0,4933500.0
New,Alurin,Flex Advance,AMD Ryzen 5,8,500,SSD,Integrated,15.6,0,7573500.0
New,Lenovo,V15,Intel Celeron,8,256,SSD,Integrated,15.6,0,5321085.0
New,MSI,Summit,Intel Evo Core i7,32,1000,SSD,Integrated,13.4,1,31333500.0
New,Acer,Extensa,Intel Core i3,8,256,SSD,Integrated,15.6,0,6830835.0
New,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,16.0,0,31828665.0
New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,Integrated,15.6,0,12061005.0
New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3050,16.0,0,28033665.0
New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 4050,16.0,0,31333665.0
New,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4070,16.0,0,42543270.0
New,Medion,Erazer,Intel Core i5,16,1000,SSD,RTX 4050,15.6,0,18463665.0
New,Medion,Erazer,Intel Core i7,16,1000,SSD,RTX 4060,17.3,0,26878500.0
New,HP,Omen,Intel Core i9,32,1000,SSD,RTX 3070,16.1,0,39583665.0
New,MSI,Summit,Intel Evo Core i7,16,512,SSD,Integrated,13.4,1,28198500.0
New,HP,Omen,Intel Core i7,32,1000,SSD,RTX 3060,17.3,0,29683500.0
New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,Integrated,15.6,0,12028500.0
New,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 4060,16.0,0,47833500.0
New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4060,16.0,0,33986040.0
New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4060,16.0,0,40573665.0
New,Asus,TUF,Intel Core i7,32,1000,SSD,RTX 3070,15.6,0,31168500.0
New,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 4060,16.0,0,37108500.0
New,HP,Victus,Intel Core i5,16,512,SSD,RTX 3050,15.6,0,17324835.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4080,16.0,0,51133500.0
New,Prixton,Flex,Intel Celeron,4,64,Unknown,Integrated,11.6,1,5444175.0
New,MSI,Titan,Intel Core i9,128,2000,SSD,RTX 4090,17.3,0,98983500.0
New,Alurin,Go,Intel Pentium,8,128,SSD,Integrated,14.1,0,6352500.0
New,LG,Gram,Intel Evo Core i7,16,512,SSD,Integrated,17.0,0,29683500.0
New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16.0,1,49483500.0
New,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,Integrated,16.0,1,34468500.0
New,Alurin,Flex Advance,Intel Core i7,16,500,SSD,Integrated,15.6,0,12193500.0
New,HP,Envy,Intel Core i7,16,1000,SSD,RTX 3060,16.0,0,32983500.0
New,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4070,16.0,0,45358500.0
New,Acer,Swift,AMD Ryzen 7,16,1000,SSD,RTX 3050,14.0,0,24304665.0
New,MSI,Creator,Intel Core i9,32,1000,SSD,RTX 4060,16.0,1,47833500.0
New,Samsung,Galaxy Book,Intel Evo Core i5,16,512,SSD,Integrated,13.3,1,24568500.0
New,Asus,VivoBook,Intel Core i5,16,512,SSD,Integrated,15.6,0,10163505.0
New,Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 4050,14.0,0,32488665.0
New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 4070,16.0,1,48658500.0
New,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 4060,14.0,0,38758665.0
Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,Unknown,Integrated,13.0,0,10465125.0
New,Asus,ZenBook,Intel Core i7,32,1000,SSD,RTX 3060,15.6,1,46183500.0
New,Asus,ROG,AMD Ryzen 9,64,2000,SSD,RTX 4090,16.0,0,85123500.0
New,Gigabyte,Aero,Intel Core i7,16,2000,SSD,RTX 3070,17.3,0,49483500.0
New,Microsoft,Surface Go,Intel Pentium,8,128,SSD,Integrated,10.5,1,9883665.0
New,HP,Victus,Intel Core i7,16,512,SSD,RTX 4050,15.6,0,21433665.0
New,MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,16.0,0,31168500.0
New,Apple,MacBook Pro,Apple M2,32,1000,SSD,Integrated,16.2,0,62683500.0
New,Apple,MacBook Pro,Apple M2,32,1000,SSD,Integrated,14.2,0,55753665.0
New,Apple,MacBook Air,Apple M1,8,512,SSD,Integrated,13.3,0,22258500.0
Refurbished,HP,EliteBook,Intel Core i5,16,256,SSD,Integrated,14.0,0,4812885.0
New,Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 4070,16.0,0,38098665.0
New,Primux,Ioxbook,Intel Celeron,4,128,SSD,Integrated,14.0,0,3448335.0
New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,Integrated,15.6,0,11368665.0
New,Apple,MacBook Pro,Apple M2,8,512,SSD,Integrated,13.3,0,30508500.0
New,Asus,VivoBook,AMD Ryzen 5,8,512,SSD,Integrated,16.0,0,7224855.0
New,Lenovo,V15,Intel Core i3,8,256,SSD,Integrated,15.6,0,7309665.0
New,Apple,MacBook Pro,Apple M2 Pro,16,1000,SSD,Integrated,14.2,0,45028665.0
New,Acer,Aspire,AMD Ryzen 5,8,512,SSD,Integrated,15.6,0,13513500.0
New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 4060,16.0,1,43708500.0
New,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 4050,14.0,0,32818665.0
New,MSI,Summit,Intel Core i7,16,1000,SSD,Integrated,14.0,1,28872030.0
New,Microsoft,Surface Laptop,Intel Evo Core i5,8,512,SSD,Integrated,13.5,1,23413500.0
New,PcCom,Revolt,Intel Core i7,32,500,SSD,RTX 3060,15.6,0,28033500.0
New,Lenovo,V15,AMD Ryzen 7,16,512,SSD,Integrated,15.6,0,10229835.0
New,MSI,Summit,Intel Evo Core i7,16,1000,SSD,Integrated,14.0,1,27868500.0
New,HP,255,AMD Ryzen 3,8,256,SSD,Integrated,15.6,0,6369825.0
New,Prixton,Netbook Pro,Intel Celeron,4,64,eMMC,Integrated,14.1,0,4949010.0
New,HP,15S,AMD Ryzen 3,8,512,SSD,Integrated,15.6,0,6864000.0
New,Lenovo,V15,AMD Ryzen 5,8,256,SSD,Integrated,15.6,0,8728500.0
New,Microsoft,Surface Laptop,Intel Core i5,8,128,SSD,Integrated,12.4,1,12688500.0
New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4060,14.0,0,37933500.0
New,Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 4060,13.4,1,32983500.0
New,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4080,17.0,0,61033500.0
New,Alurin,Flex Advance,Intel Core i5,8,500,SSD,Integrated,15.6,0,9900000.0
New,HP,250,Intel Core i5,16,512,SSD,Integrated,15.6,0,10048665.0
New,HP,Chromebook,AMD Athlon,4,64,eMMC,Integrated,14.0,0,6913500.0
New,Gigabyte,Aorus,Intel Core i9,16,1000,SSD,RTX 4070,15.6,0,35953500.0
New,Microsoft,Surface Pro,Intel Evo Core i7,16,256,SSD,Integrated,13.0,1,30673500.0
New,Apple,MacBook Pro,Apple M2 Pro,32,512,SSD,Integrated,14.2,0,44863500.0
New,MSI,Modern,Intel Core i5,8,512,SSD,Integrated,15.6,0,13183500.0
New,MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 4060,14.0,0,35623500.0
New,Asus,M515UA,AMD Ryzen 7,8,512,SSD,Integrated,15.6,0,11282865.0
New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3050,16.0,0,28033665.0
New,Asus,ROG,Intel Core i9,16,1000,SSD,RTX 4050,13.4,1,34633500.0
New,Apple,MacBook Pro,Apple M2 Pro,32,1000,SSD,Integrated,14.2,0,48493665.0
New,MSI,Summit,Intel Core i7,32,1000,SSD,RTX 4050,16.0,1,34633500.0
New,HP,Notebook,Intel Celeron,4,64,eMMC,Integrated,14.0,0,5428500.0
New,Asus,M515UA,AMD Ryzen 5,8,512,SSD,Integrated,15.6,0,6649335.0
New,Lenovo,V15,Intel Core i5,8,256,SSD,Integrated,15.6,0,7611780.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,16,256,SSD,Integrated,14.0,0,9471000.0
New,Asus,ROG,Intel Core i9,32,2000,SSD,RTX 4080,16.0,0,57733665.0
New,Microsoft,Surface Laptop,Intel Evo Core i5,8,512,SSD,Integrated,13.5,1,23413500.0
New,Microsoft,Surface Pro,Intel Evo Core i5,8,256,SSD,Integrated,13.0,1,21433500.0
New,LG,Gram,Intel Evo Core i7,16,512,SSD,Integrated,17.0,0,28033500.0
New,HP,470,Intel Core i7,16,512,SSD,MX 550,17.3,0,21450000.0
New,Asus,VivoBook,Intel Core i3,8,512,SSD,Integrated,15.6,0,6138000.0
New,Razer,Blade,Intel Core i9,32,2000,SSD,RTX 4090,16.0,0,82483665.0
New,Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3070,15.6,0,34303665.0
New,Dell,Vostro,Intel Core i7,16,512,SSD,Integrated,15.6,0,16463535.0
New,LG,Gram,Intel Core i5,16,512,SSD,Integrated,14.0,0,18958500.0
New,Primux,Ioxbook,Intel Celeron,8,256,SSD,Integrated,15.6,0,3778500.0
New,HP,15S,Intel Core i3,8,256,SSD,Integrated,15.6,0,9113445.0
New,Apple,MacBook Pro,Apple M2 Pro,16,512,SSD,Integrated,16.2,0,45028665.0
New,Microsoft,Surface Pro,Intel Evo Core i5,8,256,SSD,Integrated,13.0,1,21433500.0
New,Alurin,Go,Intel Pentium,8,256,SSD,Integrated,14.1,0,5443515.0
New,HP,Spectre,Intel Evo Core i7,16,1000,SSD,Integrated,13.5,1,28033665.0
New,LG,Gram,Intel Evo Core i7,32,1000,SSD,Integrated,15.0,0,31828665.0
New,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,Integrated,16.0,0,32174835.0
New,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,Integrated,15.6,0,19387335.0
New,Lenovo,IdeaPad,AMD Ryzen 5,8,256,SSD,GTX 1650,15.6,0,13762815.0
New,Alurin,Flex,Intel Core i3,8,128,SSD,Integrated,14.0,0,6583500.0
New,Medion,Akoya,AMD Ryzen 3,8,256,SSD,Integrated,15.6,0,8728500.0
New,Microsoft,Surface Laptop,AMD Ryzen 7,8,256,SSD,Integrated,15.0,1,23908500.0
New,Razer,Blade,Intel Core i9,16,1000,SSD,RTX 4060,16.0,0,51133500.0
New,Razer,Blade,Intel Core i9,16,1000,SSD,RTX 4070,16.0,0,57733665.0
New,Alurin,Alurin,AMD Radeon 5,8,256,Unknown,Integrated,15.6,0,8233500.0
New,Alurin,Flex Advance,AMD Ryzen 5,8,500,SSD,Integrated,15.6,0,9223500.0
New,Razer,Blade,Intel Core i9,32,1000,SSD,RTX 4070,16.0,0,62699835.0
New,Asus,ZenBook,Intel Evo Core i7,16,512,SSD,Integrated,14.0,0,20773665.0
New,Alurin,Flex Advance,Intel Core i5,8,256,SSD,Integrated,15.6,0,7260000.0
New,Apple,MacBook Air,Apple M2,8,256,SSD,Integrated,15.3,0,26383500.0
New,HP,250,Intel Core i3,8,512,SSD,Integrated,15.6,0,6568650.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4060,17.3,0,34633500.0
New,HP,15S,Intel Core i5,8,256,SSD,Integrated,15.6,0,7496445.0
New,HP,15S,Intel Core i5,8,512,SSD,Integrated,15.6,0,8164365.0
New,Alurin,Flex Advance,AMD Ryzen 5,8,256,SSD,Integrated,15.6,0,6583500.0
New,Asus,TUF,Intel Core i5,16,512,SSD,GTX 1650,15.6,0,11863665.0
New,Alurin,Alurin,Intel Core i7,8,500,Unknown,Integrated,15.6,0,14338500.0
New,HP,250,Intel Core i7,16,512,SSD,Integrated,15.6,0,13596000.0
New,Apple,MacBook Pro,Apple M2 Pro,32,1000,SSD,Integrated,16.2,0,57733665.0
New,Lenovo,V15,Intel Core i3,8,256,SSD,Integrated,15.6,0,8183835.0
New,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4070,17.0,0,49483500.0
New,Lenovo,ThinkBook,Intel Core i7,16,1000,SSD,GTX 1650,15.6,0,20113500.0
New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,Integrated,15.6,0,23017500.0
New,Asus,ExpertBook,Intel Core i5,16,512,SSD,Integrated,15.6,0,11467500.0
New,MSI,Creator,Intel Core i9,64,2000,SSD,RTX 4060,16.0,1,50511615.0
New,HP,250,Intel Core i3,8,512,SSD,Integrated,15.6,0,7474500.0
New,Acer,Chromebook,Intel Celeron,8,128,eMMC,Integrated,17.3,0,8233500.0
New,Dynabook Toshiba,Satellite Pro,Intel Core i7,8,256,SSD,Integrated,15.6,0,11533500.0
New,HP,15S,Intel Core i3,8,256,SSD,Integrated,15.6,0,6494235.0
New,Dell,XPS,Intel Core i5,16,512,SSD,Integrated,13.4,0,34043790.0
New,HP,Omen,Intel Core i7,32,1000,SSD,RTX 4080,17.3,0,49483665.0
New,Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 4070,16.0,0,44368665.0
New,Acer,ConceptD,Intel Core i7,16,512,SSD,GTX 1650,16.0,0,29683500.0
New,Lenovo,V15,Intel Core i5,8,512,SSD,Integrated,15.6,0,9568350.0
New,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,17.3,0,29683500.0
New,Asus,F515,Intel Core i3,8,256,Unknown,Integrated,15.6,0,6732000.0
New,Acer,Chromebook,Intel Core i7,16,256,SSD,Integrated,16.0,0,18793665.0
